"Importado","AireAcondicionado","Codigo","Cilindraje","Potencia"
0,0,8001078,1300,62
0,0,8001079,1390,80
0,0,8001080,1390,80
0,1,8001081,2200,128
0,1,8001082,2200,128
0,0,8001084,2200,128
0,0,8001085,2200,128
0,1,8001086,2200,128
0,1,8001087,2200,128
0,1,8001088,1700,93
0,1,8001089,1700,93
1,1,8001092,3000,125
0,1,8001093,1721,92
1,1,8001095,1800,110
0,0,8001096,1600,73
0,0,8001097,1600,73
1,1,8001098,2000,115
0,0,8001100,1598,90
0,1,8001101,1598,90
0,1,8001102,1598,90
1,1,8001103,1998,140
1,1,8001104,1998,135
1,1,8001105,1998,135
0,0,8001106,1150,75
0,1,8001107,1150,75
0,1,8001108,1150,75
0,1,8001109,1598,110
1,1,8001110,1598,110
0,0,8001111,1390,75
0,1,8001112,1390,75
0,1,8001113,1598,110
1,1,8001114,1390,80
0,0,8001115,1390,95
0,0,8001116,1598,90
0,1,8001117,1598,90
0,1,8001118,1598,90
0,1,8001119,1598,90
1,1,8001120,1598,95
1,1,8001121,1598,95
0,1,8001122,1598,90
1,1,8001123,1598,110
1,1,8001124,1598,110
1,0,8001125,1870,55
0,1,8001126,1598,90
1,1,8001127,1598,115
1,1,8001128,1598,115
0,1,8001129,1598,110
1,1,8001130,1998,140
1,1,8001131,1998,140
1,1,8001132,1596,110
1,1,8001133,1596,110
0,0,8001134,1390,75
0,1,8001135,1390,75
0,1,8001136,1598,90
0,1,8001137,1598,90
0,1,8001138,1598,110
1,1,8001139,1998,141
1,1,8001140,1596,105
1,1,8001141,1598,110
1,1,8001142,1998,143
1,1,8001143,1998,143
1,1,8001144,1998,143
1,1,8001145,1998,143
0,1,8001146,1598,110
0,1,8001147,1598,90
1,1,8001148,1998,143
1,1,8001149,1998,143
0,0,8001150,1598,90
0,1,8001151,1598,90
0,1,8001152,1598,90
0,1,8001153,1598,90
0,1,8001154,1598,110
0,1,8001155,1598,110
0,1,8001156,1598,110
0,1,8001157,1598,110
0,0,8001158,1149,75
0,1,8001159,1149,75
0,1,8001160,1149,75
1,1,8001161,1149,75
0,1,8001162,1149,75
0,0,8001163,1149,75
0,1,8001164,1598,90
1,0,8001165,0,17
0,1,8001166,1149,75
0,1,8001167,1149,75
0,1,8001168,1149,75
0,0,8001169,1149,75
1,0,8001170,0,17
0,1,8001171,1598,105
0,0,8001172,1598,85
0,1,8001173,1598,85
0,1,8001174,1598,85
0,1,8001175,1598,85
0,1,8001176,1598,105
0,1,8001177,1598,105
0,1,8001178,1598,105
0,1,8001179,1598,85
0,0,8001180,1598,85
0,1,8001181,1598,85
0,1,8001182,1598,85
0,1,8001183,1598,105
0,1,8001184,1149,75
0,1,8001185,1598,85
1,1,8001186,1998,145
0,1,8001187,1598,85
0,1,8001188,1598,85
0,1,8001189,1598,85
0,1,8001190,1598,85
0,1,8001191,1598,85
0,1,8002001,1800,110
0,1,8002002,1600,73
0,0,8002004,1239,55
0,0,8002005,1300,62
0,0,8002006,1600,62
0,0,8002008,1390,80
0,0,8002010,1390,80
0,0,8002012,1400,80
0,0,8002013,1400,80
0,0,8002015,1400,62
1,1,8002017,1800,75
0,1,8002018,1239,55
0,0,8002019,1390,80
1,1,8002021,1598,110
1,1,8002022,1800,75
0,0,8002024,1400,80
1,0,8002025,1600,73
0,0,8002026,1150,60
1,1,8002029,1783,120
0,0,8002030,1390,95
0,0,8002032,1150,60
0,1,8002034,1598,110
1,1,8002036,1598,110
1,0,8002037,1400,62
0,0,8002039,1390,75
0,1,8002040,1390,75
1,0,8002041,1400,75
0,1,8002043,1390,95
0,1,8002044,1150,60
0,1,8002045,1390,95
0,0,8002046,1390,95
0,1,8002047,1390,95
1,1,8002048,1400,60
0,1,8002049,1598,110
0,0,8002055,1390,75
0,0,8002056,1150,60
0,1,8002063,1390,75
0,1,8002066,1390,95
0,0,8002067,1150,60
1,1,8002069,1400,75
0,1,8002070,1390,95
0,1,8002073,1598,110
1,1,8002076,1998,140
0,1,8002077,1390,95
0,1,8002079,1390,95
0,1,8002080,1390,95
0,0,8002081,1150,75
0,1,8002082,1390,95
0,0,8002083,1390,95
1,1,8002084,1998,140
1,1,8002086,1800,120
0,1,8002087,1150,60
0,1,8002088,1150,60
1,0,8002090,1400,75
0,0,8002092,1150,60
0,1,8002093,1598,110
0,0,8002094,1390,95
1,1,8002100,2000,173
1,1,8002101,1400,60
0,1,8002103,1390,95
0,1,8002104,1150,60
0,1,8002106,1150,60
0,1,8002108,1390,95
0,1,8002110,1149,60
1,1,8002111,1998,140
1,1,8002112,1998,140
1,1,8002113,1998,140
1,1,8002114,1998,140
1,1,8002116,1998,140
1,1,8002117,1998,140
1,1,8002121,1998,140
1,1,8002122,1998,140
1,1,8002123,1998,138
1,1,8002124,1998,138
0,1,8002127,1390,95
0,1,8002135,1390,95
0,1,8002141,1400,75
0,1,8002142,1390,95
0,1,8002143,1400,75
0,1,8002144,1600,90
1,1,8002181,1598,110
1,1,8002184,1998,140
1,1,8002186,1998,140
1,1,8002188,1998,140
1,1,8002189,1400,75
1,1,8002190,1998,138
0,0,8002191,1390,95
0,1,8002195,1150,75
0,1,8002200,1400,98
0,1,8002203,1150,75
0,0,8002206,1400,98
0,1,8002212,1149,75
0,1,8002213,1390,95
0,1,8002214,1149,75
1,1,8002215,1998,133
0,1,8002216,1390,95
0,1,8002217,1390,95
0,0,8002218,1390,95
0,1,8002219,1390,95
0,1,8002220,1598,110
0,1,8002221,1598,110
0,1,8002222,1598,110
0,1,8002223,1598,110
0,1,8002224,1598,90
0,1,8002225,1598,110
1,1,8002226,1598,110
0,1,8002227,1149,75
1,1,8003002,2463,115
1,0,8003003,2463,115
1,1,8003004,2463,115
1,1,8003005,2463,115
1,1,8003006,1870,100
1,1,8003007,2299,130
1,1,8003008,1996,113
1,1,8003009,2299,130
1,1,8003010,1598,120
1,1,8003011,1598,120
1,0,8004001,6180,220
1,0,8004002,2798,106
1,0,8004006,6180,265
1,0,8004008,11100,392
1,0,8004009,11100,311
0,0,8006001,1300,60
0,0,8006002,2000,100
0,0,8006004,1400,70
0,1,8006005,1400,70
0,1,8006006,2000,100
0,0,8006007,2000,100
0,1,8006008,2000,100
0,0,8006009,1400,70
0,1,8006010,1400,70
0,0,8006011,1400,62
0,0,8006014,2000,100
0,0,8006015,2000,100
0,1,8006016,2000,100
0,1,8006017,2000,100
0,0,8006018,1600,73
0,0,8006019,1600,73
1,1,8006023,1400,95
1,1,8006024,1400,95
1,1,8006027,1998,140
1,1,8006028,2000,0
1,1,8006029,1998,140
1,1,8006030,2488,170
1,1,8006031,2488,170
1,1,8006032,2488,170
0,1,8006033,1598,110
0,1,8006034,1998,138
0,1,8006035,1998,138
1,1,8006036,2488,170
1,1,8006037,2488,170
1,1,8006038,2488,170
0,1,8006039,1598,110
0,1,8006040,1998,138
1,1,8006041,1870,100
1,1,8006042,1995,127
1,1,8006043,1996,113
1,1,8006044,2488,170
1,1,8006045,2488,170
1,1,8006046,1598,120
1,1,8006047,0,59
0,1,8006048,1998,138
0,1,8006049,1998,138
0,1,8006050,1998,138
0,1,8006051,1598,105
0,1,8006052,1998,143
0,1,8006053,1998,143
0,1,8006054,1598,105
1,1,8006055,1998,143
1,1,8006056,1998,143
1,1,8006057,2488,170
1,1,8006058,2488,170
1,1,8006059,2488,170
1,1,8006060,2488,170
1,1,8006061,2488,170
1,1,8006062,1995,127
1,1,8007001,1400,75
1,0,8007002,1400,75
1,0,8007003,1598,95
1,1,8007004,1598,95
1,1,8007005,1200,60
1,0,8007006,2463,115
1,1,8007007,2463,115
1,1,8007008,2463,115
1,0,8007009,1400,75
1,1,8007010,2463,115
1,1,8007011,1870,100
1,0,8007012,1598,95
1,1,8007013,1996,113
1,1,8007014,1598,95
1,1,8007015,2299,130
1,1,8007016,0,59
1,1,8007017,1598,120
1,1,8007018,1598,120
1,1,8007019,1598,95
1,1,8008001,2488,170
1,1,8008002,2488,170
1,1,8008003,2488,170
1,1,8008004,1995,150
1,1,8008005,1995,150
0,1,8008006,1998,138
1,1,8008007,2488,170
1,1,8008008,1995,150
1,1,8008009,2488,170
1,1,8008010,2488,170
0,1,8008011,1998,138
1,1,8008012,2488,170
1,1,8008013,2488,170
0,1,8008014,1998,143
0,1,8008015,1998,143
1,1,8008016,2488,170
1,1,8008017,2488,170
1,0,8010001,6180,220
1,0,8010003,6180,270
1,0,8010080,10800,380
1,0,8011001,6180,265
1,0,8011003,11100,361
1,0,8011005,6180,220
1,0,8011006,7150,280
1,0,8011007,11100,392
1,0,8011008,10837,440
1,1,8011009,2299,130
1,0,8011010,2299,130
1,0,8012001,6180,220
1,0,8012002,11100,361
1,0,8012004,6180,265
1,0,8012005,7150,280
1,0,8012006,7150,280
1,0,8012007,6180,265
1,1,8012008,2299,130
0,0,8013001,0,0
1,0,8013003,1100,0
1,1,8020001,2299,130
1,1,8021001,1998,143
1,1,8021002,1998,143
1,1,8021003,2488,190
1,1,8021004,2488,190
1,0,8022001,6180,220
1,0,8022003,11100,361
1,0,8022004,6180,265
1,0,8022005,7150,280
1,0,8022006,7146,280
1,0,8022008,11100,361
1,0,8022009,10800,440
1,1,8022010,10800,440
1,0,8022011,10800,440
1,1,8022012,10800,380
1,0,8026001,6180,220
1,0,8026081,11100,361
1,0,8026082,11100,311
1,0,8026083,10800,380
1,0,8026084,7150,280
1,0,8026085,6180,265
1,0,8103001,0,330
1,0,8103002,9000,220
1,0,8103003,12000,360
1,0,8103004,12000,380
1,0,8103005,13000,360
1,0,8103006,13000,410
1,1,8103007,13000,410
1,1,8103008,9000,310
1,0,8103009,13000,360
1,0,8103010,9000,310
1,0,8103011,9291,280
1,0,8103012,12700,360
1,1,8103013,12700,400
1,0,8103014,12700,400
1,1,8103015,12700,400
1,0,8103016,13000,410
1,0,8111001,12000,360
1,0,8111002,12000,380
1,1,8111003,12700,440
1,0,8111004,12700,360
1,0,8111005,12700,400
1,0,8111006,9291,280
1,0,8111007,9300,280
1,0,8111008,9000,310
1,0,8111009,12700,400
1,0,8111010,9000,320
1,0,8111011,9000,250
1,0,8111012,9000,250
1,0,8122001,0,0
1,1,8122002,12740,410
1,1,8122003,12740,460
1,1,8126001,12740,360
1,1,8126002,12740,410
1,1,8126003,9300,310
1,1,8126004,13000,460
1,1,8126005,12700,440
1,0,8201001,1391,60
1,1,8201002,2000,115
1,0,8201003,1600,75
1,1,8201004,1800,90
1,0,8201005,1391,60
1,1,8201006,2000,115
1,1,8201007,1781,90
1,0,8201008,1600,75
1,0,8201009,1600,75
1,1,8201010,2000,150
1,0,8201011,1600,75
1,0,8201012,1800,90
1,0,8201013,1600,84
1,0,8201014,1400,60
1,1,8201015,1600,75
1,1,8201016,2000,115
1,1,8201017,1600,100
1,1,8201018,1600,100
1,1,8201019,1800,180
1,1,8201020,2000,115
1,1,8201021,2000,115
1,1,8201022,2000,115
1,1,8201023,1800,225
1,1,8201024,2000,115
1,1,8201025,1800,150
1,1,8201026,1598,105
1,0,8201027,1391,60
1,0,8201028,1391,60
1,0,8201029,1600,85
1,1,8201030,1600,75
1,1,8201031,2000,115
1,1,8201032,2000,115
1,1,8201033,1800,150
1,1,8201034,1800,180
1,1,8201035,1984,115
1,1,8201036,2000,115
1,1,8201037,2000,115
1,1,8201038,1984,150
1,1,8201039,1984,150
1,1,8201040,1984,115
1,1,8201041,1400,75
1,1,8201042,1598,102
1,1,8201043,1595,102
1,1,8201044,1598,102
1,1,8201045,1984,115
1,1,8201046,1598,102
1,1,8201047,1984,211
1,1,8201048,1984,211
1,1,8201049,1984,240
1,1,8201050,1400,75
1,1,8201051,1390,85
1,1,8201052,1600,75
1,1,8201053,1798,160
1,1,8201054,1598,105
1,1,8201055,1400,150
1,1,8201056,1390,85
1,1,8201057,1390,85
1,1,8201058,1598,105
1,1,8201059,1598,105
1,1,8201060,1598,102
1,1,8201061,1598,102
1,1,8201062,1798,160
1,1,8201063,1781,125
1,1,8201064,1390,85
1,1,8201065,1598,105
1,1,8201066,1390,85
1,1,8201067,1390,150
1,1,8201068,1798,160
1,1,8201069,1798,160
1,1,8201070,1390,85
1,1,8201071,1600,102
1,1,8201072,1600,102
1,1,8201073,1798,180
1,1,8201074,1598,105
1,1,8201075,1984,265
1,1,8201076,1598,105
1,1,8201077,1598,110
1,1,8201078,1598,110
1,1,8201079,1598,110
1,1,8201080,1598,110
1,1,8201081,1598,105
1,1,8206001,2000,115
1,1,8206002,1600,75
1,1,8206003,1984,150
1,1,8206004,1595,102
1,1,8206005,1798,160
1,1,8206006,1798,160
1,0,8303001,9800,120
1,1,8306001,2874,98
1,1,8306002,2599,140
1,1,8306003,3199,220
1,1,8306004,3199,220
1,1,8306006,2874,98
1,1,8306007,2295,138
1,1,8306008,2295,138
1,1,8306011,2696,165
1,1,8306012,2696,165
1,1,8306014,2696,165
1,1,8306015,2696,165
1,1,8306016,2696,165
1,1,8306017,2299,101
1,1,8306018,2295,150
1,1,8306019,2295,150
1,1,8306020,2295,150
1,1,8306021,1998,172
1,1,8306022,1998,172
1,1,8306023,3199,217
1,1,8306024,1998,141
1,1,8306025,1998,141
1,1,8306026,2696,165
1,1,8306027,2295,150
1,1,8306028,1998,147
1,1,8306029,1998,147
1,1,8306030,1998,147
1,1,8306031,1998,153
1,1,8306032,1998,153
1,1,8306033,1998,153
1,1,8306034,1998,153
1,1,8306035,1998,147
1,1,8306036,1998,173
1,1,8306037,1998,147
1,1,8306038,1998,147
1,1,8306039,2295,150
1,1,8306040,2295,150
1,1,8306041,1998,153
1,1,8306042,1998,153
1,1,8306043,1597,124
1,1,8306044,1998,173
1,1,8306045,1597,124
1,1,8306046,1597,124
1,1,8306047,1998,147
1,1,8308001,2800,96
1,1,8308004,2300,138
1,1,8308006,2874,120
1,1,8308007,2874,120
1,1,8308012,2900,120
1,1,8308013,2900,120
1,1,8308014,1988,141
1,1,8308015,1998,141
1,1,8308016,2696,165
1,1,8308017,2696,165
1,1,8308018,2696,165
1,1,8308019,1998,141
1,1,8308020,1998,141
1,1,8308021,2295,150
1,1,8308022,2295,150
1,1,8308023,2696,165
1,1,8308024,1998,141
1,1,8308025,1998,141
1,1,8308026,1998,141
1,1,8308027,2295,150
1,1,8308028,2295,150
1,1,8308029,3200,217
1,1,8308030,1998,172
1,1,8308031,1998,172
1,1,8308032,1998,147
1,1,8308033,1998,172
1,1,8308034,1998,147
1,1,8308035,2696,163
1,1,8308036,2696,163
1,1,8308037,1998,173
1,1,8308038,1998,173
1,1,8308039,1998,147
1,1,8308040,2696,163
1,1,8308041,2295,150
1,1,8308042,2295,150
1,1,8308043,1998,153
1,1,8308044,1998,147
1,1,8308045,1998,153
1,1,8321001,1998,141
1,1,8321002,1998,141
1,1,8321003,1998,141
1,1,8321004,1998,141
1,1,8321005,1998,155
1,1,8321006,2295,148
1,1,8321007,1998,153
1,0,8422001,4300,0
1,0,8501001,1289,54
1,0,8501003,1289,54
1,0,8501004,1598,75
1,0,8501005,1289,54
1,0,8501006,1289,67
1,0,8501007,1289,67
1,0,8501008,1595,100
1,1,8501009,1595,100
1,1,8501010,1781,127
1,0,8501011,1598,75
1,0,8501013,1289,67
1,1,8501014,1598,75
1,0,8501015,1289,67
1,1,8501017,1397,70
1,1,8501021,1390,101
1,1,8501022,1595,100
1,0,8501023,1598,75
1,0,8501024,1397,70
1,1,8501025,1598,74
1,1,8501026,1781,147
1,1,8501027,1781,147
1,1,8501028,1781,147
1,1,8501029,1781,147
1,1,8501030,2771,193
1,1,8501031,1984,118
1,1,8501032,2771,193
1,1,8501034,1984,115
1,0,8501040,1198,70
1,1,8501041,1198,70
1,1,8501043,1390,80
1,0,8501044,1390,80
1,0,8501045,1390,80
1,1,8501046,1984,150
1,1,8501047,1984,150
1,1,8501048,1595,100
1,0,8501053,1289,54
1,1,8501056,1397,101
1,1,8501057,1397,70
1,0,8501058,1397,70
1,1,8501060,1595,100
1,1,8501062,1781,147
1,1,8501063,1781,147
1,1,8501064,1781,150
1,1,8501065,1984,118
1,1,8501066,1781,150
1,1,8501067,1390,101
1,1,8501069,1984,150
1,1,8501070,1600,105
1,1,8501071,1600,105
1,1,8501072,1390,101
1,1,8501073,1598,108
1,1,8501074,1598,108
1,0,8501075,1198,80
1,1,8501076,1198,80
1,1,8501077,1598,108
1,1,8501078,1598,108
1,1,8501079,1598,108
1,1,8501080,1598,108
1,1,8501081,1798,160
1,1,8501082,1798,160
1,1,8501083,1422,80
1,1,8501084,1198,70
1,0,8501085,1598,75
1,1,8501086,1595,102
1,1,8501087,1798,160
1,1,8501088,1798,160
1,1,8501089,1595,102
1,1,8501090,1598,108
1,1,8501091,1984,115
1,1,8501092,1595,102
1,1,8501093,1390,177
1,1,8501094,1598,108
1,1,8501095,1598,108
1,1,8501096,1598,108
1,1,8501097,1598,108
1,1,8501098,1598,108
1,1,8501099,1598,108
1,1,8501100,1198,69
1,1,8501101,1598,108
1,1,8501102,1598,108
1,0,8501103,1198,69
1,1,8501104,1198,69
1,0,8501105,1198,69
1,1,8501106,1198,69
1,1,8501107,1198,69
1,1,8501108,1598,108
1,1,8501109,1598,108
1,1,8501110,1395,138
1,1,8501111,1598,103
1,1,8501112,1198,69
1,1,8501113,1198,69
1,1,8501114,1598,103
1,1,8501115,1598,103
1,1,8501116,1984,200
1,1,8501117,1598,90
1,1,8501118,1598,110
1,1,8501119,1598,110
1,1,8501120,1598,110
1,0,8506001,1289,54
1,0,8506002,1289,54
1,0,8506003,1289,54
1,0,8506004,1598,75
1,0,8506005,1289,54
1,0,8506007,1289,67
1,0,8506009,1598,75
1,0,8506011,1289,67
1,1,8506014,1781,147
1,1,8506018,1397,70
1,1,8506020,1984,118
1,1,8506022,1198,70
1,0,8506023,1198,70
1,1,8506026,1390,101
1,1,8506027,1798,160
1,0,8506028,1598,75
1,1,8506029,1798,158
1,1,8506030,1798,158
1,1,8506031,1598,110
1,1,8507001,1198,69
1,0,8507002,1198,69
1,1,8508001,1798,160
1,0,8520002,1598,75
1,0,8520003,1289,53
1,0,8601001,1800,90
1,0,8601006,1595,70
1,1,8601009,3300,230
1,1,8601010,2200,137
1,1,8601011,2200,137
1,1,8601012,2000,125
1,1,8601013,2000,125
1,1,8601014,1600,102
1,0,8601015,660,44
1,1,8601022,1600,102
1,1,8601029,2500,300
1,1,8601030,1994,147
1,1,8601031,2457,170
1,1,8601032,2000,125
1,1,8601033,2000,125
1,1,8601034,2200,135
1,1,8601035,2200,135
1,1,8601036,3630,256
1,1,8601037,1998,268
1,1,8601038,2457,402
1,1,8601039,1998,268
1,1,8601040,2500,175
1,1,8601041,1995,148
1,1,8601042,1995,152
1,1,8606002,1800,110
1,0,8606003,1800,90
1,1,8606004,1800,102
1,1,8606005,1800,92
1,1,8606006,1800,102
1,1,8606008,2200,137
1,1,8606009,2000,125
1,1,8606010,2000,125
1,1,8606012,2457,135
1,1,8606013,2457,135
1,1,8606014,1994,125
1,1,8606017,2457,165
1,1,8606018,1800,110
1,1,8606021,2000,234
1,1,8606022,2457,135
1,1,8606025,2457,165
1,1,8606032,2999,165
1,1,8606037,2457,173
1,1,8606038,2457,173
1,1,8606039,2457,173
1,1,8606042,2457,230
1,1,8606043,2200,137
1,1,8606044,3000,245
1,1,8606045,2457,170
1,1,8606046,1994,147
1,1,8606047,2200,135
1,1,8606048,2200,135
1,1,8606049,2000,125
1,1,8606050,2000,125
1,1,8608001,1994,125
1,1,8608002,1994,177
1,1,8608003,2457,165
1,1,8608004,2457,173
1,1,8608005,2000,140
1,1,8608006,1600,110
1,1,8608007,2457,173
1,1,8608008,2999,245
1,1,8608009,1600,110
1,1,8608010,3000,245
1,1,8608011,2457,173
1,1,8608012,1994,177
1,1,8608013,1994,160
1,1,8608014,2000,160
1,1,8608015,2000,160
1,1,8608016,2000,140
1,1,8608017,2500,230
1,1,8608018,2457,230
1,1,8608019,1498,107
1,1,8608020,3600,256
1,1,8608021,1994,150
1,1,8608022,1994,150
1,1,8608023,2457,224
1,1,8608024,1600,110
1,1,8608025,2000,140
1,1,8608026,2000,140
1,1,8608027,2000,218
1,1,8608028,1600,110
1,1,8608029,2000,140
1,1,8608030,2000,140
1,1,8608031,2000,234
1,1,8608032,1600,110
1,1,8608033,1600,110
1,1,8608034,2000,140
1,1,8608035,2000,140
1,1,8608036,1600,110
1,1,8608037,2000,160
1,1,8608038,2000,160
1,1,8608039,1600,110
1,1,8608040,2000,160
1,1,8608041,1994,147
1,1,8608042,2000,160
1,1,8608043,2000,160
1,1,8608044,2457,170
1,1,8608045,1994,160
1,1,8608046,1498,107
1,1,8608047,1994,150
1,1,8608048,1994,150
1,1,8608049,2457,305
1,1,8608050,2457,230
1,1,8608051,1600,110
1,1,8608052,2457,230
1,1,8608053,1994,150
1,1,8608054,2457,265
1,1,8608055,3600,256
1,1,8608056,2000,160
1,1,8608057,2457,170
1,1,8608058,2457,165
1,1,8608059,1995,150
1,1,8608060,2457,167
1,1,8608061,2000,160
1,1,8608062,1995,150
1,1,8608063,2457,265
1,1,8608064,1995,150
1,1,8608065,1995,150
1,1,8608066,2457,265
1,1,8608067,1995,148
1,1,8608068,1995,148
1,1,8608069,1995,148
1,1,8608070,2498,170
1,1,8608071,1998,240
1,1,8608072,1995,150
1,1,8608073,1995,150
1,1,8608074,1995,150
1,1,8608075,2500,300
1,1,8608076,2500,175
1,1,8608077,3630,256
1,1,8608078,3630,256
1,1,8608079,1995,150
1,0,8801004,1000,52
1,1,8801005,1298,52
1,1,8801007,1600,106
1,1,8801008,1490,102
1,0,8801009,1300,75
1,1,8801010,1600,85
1,1,8801011,1372,94
1,1,8801012,1586,110
1,1,8801013,1586,110
1,1,8801014,1586,110
1,1,8801015,1586,110
1,1,8801016,1586,110
1,1,8801017,996,67
1,1,8801018,996,67
1,1,8801019,1372,94
1,1,8801020,2393,175
1,1,8801021,2393,175
1,1,8801022,1197,85
1,1,8801023,996,67
1,1,8801024,996,67
1,1,8801025,996,67
1,1,8801026,996,67
1,1,8801027,1197,85
1,1,8801028,1197,85
1,0,8801029,796,47
1,1,8801030,796,47
1,1,8801031,796,47
1,1,8801032,1197,85
1,1,8801033,1373,96
1,1,8801034,1373,96
1,1,8801035,1373,96
1,1,8801036,1373,96
1,1,8801037,996,67
1,1,8801038,998,68
1,1,8801039,998,67
1,1,8801040,1586,136
1,1,8801041,1373,96
1,1,8801042,1373,96
1,1,8801043,1373,96
1,1,8801044,1197,85
1,1,8801045,1197,85
1,1,8801046,796,47
1,1,8801047,796,47
1,0,8806001,970,44
1,1,8806002,1995,138
1,1,8806004,1995,138
1,1,8806005,2000,127
1,1,8806006,2493,144
1,1,8806007,2393,163
1,1,8806008,2393,163
1,0,8806009,1590,91
1,1,8806010,2393,163
1,1,8806011,2393,163
1,1,8806012,1373,94
1,1,8806013,1373,94
1,1,8806014,1586,118
1,1,8806015,1586,118
1,1,8806016,1586,118
1,1,8806017,1590,91
1,1,8806018,1586,115
1,1,8806019,1586,115
1,0,8808001,797,41
1,0,8808002,797,41
1,0,8808003,1000,45
1,0,8808004,1000,45
1,0,8808006,1000,45
1,0,8808009,1294,63
1,0,8808010,1294,63
1,0,8808011,1294,63
1,1,8808012,1590,97
1,1,8808014,1590,97
1,1,8808017,1995,128
1,1,8808018,2736,170
1,1,8808019,1328,81
1,1,8808020,2736,181
1,1,8808021,2736,181
1,1,8808022,3600,185
1,1,8808023,1995,138
1,1,8808024,1586,98
1,1,8808025,2393,163
1,1,8808026,2393,163
1,1,8808027,2393,163
1,1,8808028,2393,163
1,1,8808029,1586,98
1,1,8808030,2393,163
1,1,8808031,2393,163
1,1,8808032,2393,163
1,1,8808033,2393,163
1,1,8808034,1586,118
1,1,8808035,1586,118
1,1,8808036,1586,118
1,1,8808037,1586,118
1,1,8808038,1586,115
1,1,8808039,1586,115
1,1,8808040,1586,115
1,1,8808041,1586,115
1,1,8808042,1586,115
1,1,8808043,1586,115
0,0,8817002,98,10
0,0,8817003,250,18
1,0,8817005,0,0
0,0,8817008,80,6
1,0,8817018,1100,143
1,0,8817026,600,64
0,0,8817034,125,12
1,0,8817037,100,8
0,0,8817040,123,13
0,0,8817042,123,10
0,0,8817043,183,17
0,0,8817052,50,5
1,0,8817054,800,74
0,0,8817056,500,52
0,0,8817057,123,7
0,0,8817058,650,65
0,0,8817061,100,10
0,0,8817063,349,30
0,0,8817064,115,10
0,0,8817065,650,64
0,0,8817069,249,20
0,0,8817070,249,20
0,0,8817071,110,8
0,0,8817074,79,7
0,0,8817075,100,10
0,0,8817077,124,12
0,0,8817078,109,10
0,0,8817079,398,49
0,0,8817082,200,16
1,0,8817084,79,0
1,0,8817085,1000,84
1,0,8817087,1360,98
1,0,8817088,650,74
0,0,8817090,98,8
0,0,8817091,124,10
0,0,8817094,645,66
0,0,8817096,100,8
1,0,8817099,805,52
0,0,8817100,125,13
0,0,8817101,250,23
1,0,8817102,599,52
1,0,8817103,1000,120
1,0,8817104,750,0
1,0,8817114,398,0
1,0,8817115,124,8
1,0,8817116,124,0
1,0,8817117,656,85
1,0,8817118,85,0
1,0,8817119,249,0
0,0,8817120,124,12
1,0,8817121,656,85
1,0,8817122,599,124
1,0,8817123,999,0
1,0,8817124,1340,172
1,0,8817125,400,0
1,0,8817126,1340,197
1,0,8817127,249,43
1,0,8817128,145,13
1,0,8817129,599,114
1,0,8817130,645,64
1,0,8817131,645,67
0,0,8817132,113,8
1,0,8817133,150,14
1,0,8817134,645,67
1,0,8817135,656,85
1,0,8817136,113,0
1,0,8817137,449,0
1,0,8817138,248,24
1,0,8817139,805,0
1,0,8817140,749,106
1,0,8817141,638,55
1,0,8817142,149,14
0,0,8817143,113,8
1,0,8817144,1037,98
0,0,8817145,124,13
0,0,8817146,112,8
0,0,8817147,113,0
1,0,8817148,1783,125
