"Codigo","Marca","Peso"
8306044,"SSANGYONG",1591
8306045,"SSANGYONG",1300
8306046,"SSANGYONG",1300
8306047,"SSANGYONG",1537
8308001,"SSANGYONG",1810
8308004,"SSANGYONG",1810
8308006,"SSANGYONG",1992
8308007,"SSANGYONG",1948
8308012,"SSANGYONG",1810
8308013,"SSANGYONG",1810
8308014,"SSANGYONG",1929
8308015,"SSANGYONG",1956
8308016,"SSANGYONG",2101
8308017,"SSANGYONG",2088
8308018,"SSANGYONG",2101
8308019,"SSANGYONG",1903
8308020,"SSANGYONG",1881
8308021,"SSANGYONG",1870
8308022,"SSANGYONG",1890
8308023,"SSANGYONG",1956
8308024,"SSANGYONG",1956
8308025,"SSANGYONG",1929
8308026,"SSANGYONG",1956
8308027,"SSANGYONG",1929
8308028,"SSANGYONG",1929
8308029,"SSANGYONG",0
8308030,"SSANGYONG",1672
8308031,"SSANGYONG",1692
8308032,"SSANGYONG",1618
8308033,"SSANGYONG",1692
8308034,"SSANGYONG",1625
8308035,"SSANGYONG",2101
8308036,"SSANGYONG",2101
8308037,"SSANGYONG",1692
8308038,"SSANGYONG",1692
8308039,"SSANGYONG",1618
8308040,"SSANGYONG",2088
8308041,"SSANGYONG",1861
8308042,"SSANGYONG",1887
8308043,"SSANGYONG",1901
8308044,"SSANGYONG",1618
8308045,"SSANGYONG",2049
8321001,"SSANGYONG",1912
8321002,"SSANGYONG",1912
8321003,"SSANGYONG",1963
8321004,"SSANGYONG",1912
8321005,"SSANGYONG",1995
8321006,"SSANGYONG",1835
8321007,"SSANGYONG",1982
8422001,"SISU",0
8501001,"SKODA",895
8501003,"SKODA",930
8501004,"SKODA",1015
8501005,"SKODA",920
8501006,"SKODA",985
8501007,"SKODA",985
8501008,"SKODA",1180
8501009,"SKODA",1180
8501010,"SKODA",1265
8501011,"SKODA",1015
8501013,"SKODA",985
8501014,"SKODA",1015
8501015,"SKODA",985
8501017,"SKODA",1095
8501021,"SKODA",1060
8501022,"SKODA",1180
8501023,"SKODA",1005
8501024,"SKODA",1065
8501025,"SKODA",1160
8501026,"SKODA",1300
8501027,"SKODA",1285
8501028,"SKODA",1315
8501029,"SKODA",1315
8501030,"SKODA",1501
8501031,"SKODA",1110
8501032,"SKODA",1551
8501034,"SKODA",1235
8501040,"SKODA",1055
8501041,"SKODA",1055
8501043,"SKODA",1095
8501044,"SKODA",1125
8501045,"SKODA",1130
8501046,"SKODA",1300
8501047,"SKODA",1335
8501048,"SKODA",1180
8501053,"SKODA",875
8501056,"SKODA",1095
8501057,"SKODA",1100
8501058,"SKODA",1100
8501060,"SKODA",1210
8501062,"SKODA",1315
8501063,"SKODA",1330
8501064,"SKODA",1408
8501065,"SKODA",1140
8501066,"SKODA",1438
8501067,"SKODA",1095
8501069,"SKODA",1350
8501070,"SKODA",1150
8501071,"SKODA",1150
8501072,"SKODA",1065
8501073,"SKODA",1070
8501074,"SKODA",1190
8501075,"SKODA",1125
8501076,"SKODA",1125
8501077,"SKODA",1090
8501078,"SKODA",1090
8501079,"SKODA",1070
8501080,"SKODA",1070
8501081,"SKODA",1325
8501082,"SKODA",1340
8501083,"SKODA",1130
8501084,"SKODA",1085
8501085,"SKODA",1015
8501086,"SKODA",1330
8501087,"SKODA",1380
8501088,"SKODA",1523
8501089,"SKODA",1235
8501090,"SKODA",1070
8501091,"SKODA",1235
8501092,"SKODA",1330
8501093,"SKODA",1318
8501094,"SKODA",1090
8501095,"SKODA",1090
8501096,"SKODA",1190
8501097,"SKODA",1180
8501098,"SKODA",1180
8501099,"SKODA",1180
8501100,"SKODA",1095
8501101,"SKODA",1105
8501102,"SKODA",1135
8501103,"SKODA",1150
8501104,"SKODA",1150
8501105,"SKODA",1110
8501106,"SKODA",1110
8501107,"SKODA",1140
8501108,"SKODA",1090
8501109,"SKODA",1105
8501110,"SKODA",1265
8501111,"SKODA",1135
8501112,"SKODA",1095
8501113,"SKODA",1105
8501114,"SKODA",1170
8501115,"SKODA",1170
8501116,"SKODA",1400
8501117,"SKODA",1086
8501118,"SKODA",1200
8501119,"SKODA",1165
8501120,"SKODA",1205
8506001,"SKODA",930
8506002,"SKODA",920
8506003,"SKODA",930
8506004,"SKODA",1055
8506005,"SKODA",920
8506007,"SKODA",1025
8506009,"SKODA",1005
8506011,"SKODA",975
8506014,"SKODA",1300
8506018,"SKODA",1100
8506020,"SKODA",1145
8506022,"SKODA",1100
8506023,"SKODA",1100
8506026,"SKODA",1100
8506027,"SKODA",1505
8506028,"SKODA",1055
8506029,"SKODA",1505
8506030,"SKODA",1535
8506031,"SKODA",0
8507001,"SKODA",1105
8507002,"SKODA",1105
8508001,"SKODA",1535
8520002,"SKODA",985
8520003,"SKODA",965
8601001,"SUBARU",0
8601006,"SUBARU",0
8601009,"SUBARU",1599
8601010,"SUBARU",0
8601011,"SUBARU",0
8601012,"SUBARU",0
8601013,"SUBARU",0
8601014,"SUBARU",1185
8601015,"SUBARU",650
8601022,"SUBARU",1205
8601029,"SUBARU",1410
8601030,"SUBARU",1410
8601031,"SUBARU",0
8601032,"SUBARU",0
8601033,"SUBARU",0
8601034,"SUBARU",0
8601035,"SUBARU",0
8601036,"SUBARU",1608
8601037,"SUBARU",1557
8601038,"SUBARU",1500
8601039,"SUBARU",1528
8601040,"SUBARU",1567
8601041,"SUBARU",1340
8601042,"SUBARU",1320
8606002,"SUBARU",1350
8606003,"SUBARU",0
8606004,"SUBARU",0
8606005,"SUBARU",0
8606006,"SUBARU",0
8606008,"SUBARU",0
8606009,"SUBARU",0
8606010,"SUBARU",0
8606012,"SUBARU",1320
8606013,"SUBARU",1320
8606014,"SUBARU",1405
8606017,"SUBARU",0
8606018,"SUBARU",1350
8606021,"SUBARU",1370
8606022,"SUBARU",0
8606025,"SUBARU",0
8606032,"SUBARU",0
8606037,"SUBARU",1445
8606038,"SUBARU",1425
8606039,"SUBARU",1445
8606042,"SUBARU",1490
8606043,"SUBARU",0
8606044,"SUBARU",1890
8606045,"SUBARU",1410
8606046,"SUBARU",0
8606047,"SUBARU",0
8606048,"SUBARU",0
8606049,"SUBARU",0
8606050,"SUBARU",0
8608001,"SUBARU",1390
8608002,"SUBARU",1468
8608003,"SUBARU",1430
8608004,"SUBARU",1475
8608005,"SUBARU",1280
8608006,"SUBARU",1295
8608007,"SUBARU",1445
8608008,"SUBARU",1575
8608009,"SUBARU",1275
8608010,"SUBARU",1530
8608011,"SUBARU",1425
8608012,"SUBARU",1448
8608013,"SUBARU",1405
8608014,"SUBARU",0
8608015,"SUBARU",0
8608016,"SUBARU",1305
8608017,"SUBARU",1410
8608018,"SUBARU",1510
8608019,"SUBARU",1310
8608020,"SUBARU",1870
8608021,"SUBARU",1345
8608022,"SUBARU",1360
8608023,"SUBARU",1395
8608024,"SUBARU",1305
8608025,"SUBARU",1315
8608026,"SUBARU",1335
8608027,"SUBARU",1385
8608028,"SUBARU",1275
8608029,"SUBARU",1285
8608030,"SUBARU",1305
8608031,"SUBARU",1370
8608032,"SUBARU",1280
8608033,"SUBARU",1295
8608034,"SUBARU",1330
8608035,"SUBARU",1340
8608036,"SUBARU",1300
8608037,"SUBARU",1375
8608038,"SUBARU",1385
8608039,"SUBARU",1250
8608040,"SUBARU",1340
8608041,"SUBARU",1390
8608042,"SUBARU",0
8608043,"SUBARU",0
8608044,"SUBARU",0
8608045,"SUBARU",1390
8608046,"SUBARU",0
8608047,"SUBARU",0
8608048,"SUBARU",0
8608049,"SUBARU",0
8608050,"SUBARU",0
8608051,"SUBARU",1325
8608052,"SUBARU",0
8608053,"SUBARU",1460
8608054,"SUBARU",1542
8608055,"SUBARU",0
8608056,"SUBARU",0
8608057,"SUBARU",0
8608058,"SUBARU",0
8608059,"SUBARU",0
8608060,"SUBARU",1462
8608061,"SUBARU",0
8608062,"SUBARU",0
8608063,"SUBARU",1410
8608064,"SUBARU",1385
8608065,"SUBARU",1385
8608066,"SUBARU",1460
8608067,"SUBARU",1491
8608068,"SUBARU",1502
8608069,"SUBARU",1400
8608070,"SUBARU",1590
8608071,"SUBARU",1631
8608072,"SUBARU",1472
8608073,"SUBARU",1385
8608074,"SUBARU",1415
8608075,"SUBARU",1496
8608076,"SUBARU",1630
8608077,"SUBARU",1646
8608078,"SUBARU",1646
8608079,"SUBARU",1415
8801004,"SUZUKI",800
8801005,"SUZUKI",800
8801007,"SUZUKI",0
8801008,"SUZUKI",1000
8801009,"SUZUKI",1200
8801010,"SUZUKI",1200
8801011,"SUZUKI",1005
8801012,"SUZUKI",1205
8801013,"SUZUKI",1205
8801014,"SUZUKI",1165
8801015,"SUZUKI",1165
8801016,"SUZUKI",1165
8801017,"SUZUKI",780
8801018,"SUZUKI",870
8801019,"SUZUKI",1035
8801020,"SUZUKI",1485
8801021,"SUZUKI",1485
8801022,"SUZUKI",960
8801023,"SUZUKI",765
8801024,"SUZUKI",780
8801025,"SUZUKI",870
8801026,"SUZUKI",870
8801027,"SUZUKI",960
8801028,"SUZUKI",960
8801029,"SUZUKI",725
8801030,"SUZUKI",735
8801031,"SUZUKI",745
8801032,"SUZUKI",990
8801033,"SUZUKI",1020
8801034,"SUZUKI",1020
8801035,"SUZUKI",1010
8801036,"SUZUKI",1010
8801037,"SUZUKI",870
8801038,"SUZUKI",830
8801039,"SUZUKI",750
8801040,"SUZUKI",1070
8801041,"SUZUKI",895
8801042,"SUZUKI",915
8801043,"SUZUKI",915
8801044,"SUZUKI",845
8801045,"SUZUKI",895
8801046,"SUZUKI",745
8801047,"SUZUKI",725
8806001,"SUZUKI",740
8806002,"SUZUKI",1570
8806004,"SUZUKI",1550
8806005,"SUZUKI",1302
8806006,"SUZUKI",1425
8806007,"SUZUKI",1605
8806008,"SUZUKI",1620
8806009,"SUZUKI",1320
8806010,"SUZUKI",1605
8806011,"SUZUKI",1620
8806012,"SUZUKI",1160
8806013,"SUZUKI",1185
8806014,"SUZUKI",1730
8806015,"SUZUKI",1730
8806016,"SUZUKI",1730
8806017,"SUZUKI",1320
8806018,"SUZUKI",1120
8806019,"SUZUKI",1075
8808001,"SUZUKI",0
8808002,"SUZUKI",0
8808003,"SUZUKI",1400
8808004,"SUZUKI",1400
8808006,"SUZUKI",1400
8808009,"SUZUKI",1400
8808010,"SUZUKI",1400
8808011,"SUZUKI",1400
8808012,"SUZUKI",1300
8808014,"SUZUKI",1240
8808017,"SUZUKI",1355
8808018,"SUZUKI",1588
8808019,"SUZUKI",1060
8808020,"SUZUKI",1588
8808021,"SUZUKI",1588
8808022,"SUZUKI",1836
8808023,"SUZUKI",1610
8808024,"SUZUKI",1450
8808025,"SUZUKI",1489
8808026,"SUZUKI",1504
8808027,"SUZUKI",1605
8808028,"SUZUKI",1620
8808029,"SUZUKI",1450
8808030,"SUZUKI",1489
8808031,"SUZUKI",1504
8808032,"SUZUKI",1605
8808033,"SUZUKI",1620
8808034,"SUZUKI",1170
8808035,"SUZUKI",1190
8808036,"SUZUKI",1190
8808037,"SUZUKI",1190
8808038,"SUZUKI",1160
8808039,"SUZUKI",1185
8808040,"SUZUKI",1185
8808041,"SUZUKI",1160
8808042,"SUZUKI",1160
8808043,"SUZUKI",1185
8817002,"SUZUKI",82
8817003,"SUZUKI",125
8817005,"SUZUKI",0
8817008,"SUZUKI",60
8817018,"SUZUKI",212
8817026,"SUZUKI",175
8817034,"SUZUKI",93
8817037,"SUZUKI",75
8817040,"SUZUKI",96
8817042,"SUZUKI",106
8817043,"SUZUKI",102
8817052,"SUZUKI",58
8817054,"SUZUKI",200
8817056,"SUZUKI",165
8817057,"SUZUKI",103
8817058,"SUZUKI",180
8817061,"SUZUKI",75
8817063,"SUZUKI",130
8817064,"SUZUKI",90
8817065,"SUZUKI",174
8817069,"SUZUKI",125
8817070,"SUZUKI",137
8817071,"SUZUKI",91
8817074,"SUZUKI",58
8817075,"SUZUKI",84
8817077,"SUZUKI",116
8817078,"SUZUKI",95
8817079,"SUZUKI",125
8817082,"SUZUKI",118
8817084,"SUZUKI",58
8817085,"SUZUKI",207
8817087,"SUZUKI",243
8817088,"SUZUKI",176
8817090,"SUZUKI",98
8817091,"SUZUKI",97
8817094,"SUZUKI",190
8817096,"SUZUKI",100
8817099,"SUZUKI",250
8817100,"SUZUKI",105
8817101,"SUZUKI",171
8817102,"SUZUKI",183
8817103,"SUZUKI",187
8817104,"SUZUKI",163
8817114,"SUZUKI",134
8817115,"SUZUKI",96
8817116,"SUZUKI",80
8817117,"SUZUKI",215
8817118,"SUZUKI",65
8817119,"SUZUKI",115
8817120,"SUZUKI",122
8817121,"SUZUKI",216
8817122,"SUZUKI",161
8817123,"SUZUKI",172
8817124,"SUZUKI",235
8817125,"SUZUKI",0
8817126,"SUZUKI",220
8817127,"SUZUKI",105
8817128,"SUZUKI",125
8817129,"SUZUKI",163
8817130,"SUZUKI",202
8817131,"SUZUKI",183
8817132,"SUZUKI",108
8817133,"SUZUKI",134
8817134,"SUZUKI",214
8817135,"SUZUKI",218
8817136,"SUZUKI",99
8817137,"SUZUKI",0
8817138,"SUZUKI",183
8817139,"SUZUKI",277
8817140,"SUZUKI",210
8817141,"SUZUKI",278
8817142,"SUZUKI",147
8817143,"SUZUKI",112
8817144,"SUZUKI",0
8817145,"SUZUKI",105
8817146,"SUZUKI",98
8817147,"SUZUKI",94
8817148,"SUZUKI",382
8817149,"SUZUKI",135
8817150,"SUZUKI",113
8817151,"SUZUKI",161
8817152,"SUZUKI",94
8817153,"SUZUKI",139
8817154,"SUZUKI",197
8817155,"SUZUKI",126
8819001,"SUZUKI",155
8819002,"SUZUKI",183
8819003,"SUZUKI",274
8819004,"SUZUKI",115
8819005,"SUZUKI",166
8819006,"SUZUKI",169
8819007,"SUZUKI",167
8819008,"SUZUKI",262
8819009,"SUZUKI",100
8819010,"SUZUKI",305
8819011,"SUZUKI",302
8819012,"SUZUKI",300
8819013,"SUZUKI",194
8820001,"SUZUKI",770
8901001,"TAVRIA",1180
9001005,"TOYOTA",0
9001010,"TOYOTA",1320
9001021,"TOYOTA",1120
9001022,"TOYOTA",1353
9001025,"TOYOTA",1200
9001026,"TOYOTA",1320
9001027,"TOYOTA",1250
9001028,"TOYOTA",1320
9001029,"TOYOTA",1650
9001030,"TOYOTA",1250
9001032,"TOYOTA",938
9001033,"TOYOTA",1359
9001035,"TOYOTA",972
9001038,"TOYOTA",1320
9001040,"TOYOTA",1650
9001041,"TOYOTA",1490
9001043,"TOYOTA",0
9001044,"TOYOTA",1353
9001045,"TOYOTA",1370
9001046,"TOYOTA",1320
9001047,"TOYOTA",1320
9001048,"TOYOTA",1320
9001049,"TOYOTA",0
9001050,"TOYOTA",0
9001052,"TOYOTA",1150
9001054,"TOYOTA",0
9001055,"TOYOTA",0
9001056,"TOYOTA",0
9001057,"TOYOTA",1150
9001059,"TOYOTA",990
9001060,"TOYOTA",980
9001065,"TOYOTA",1050
9001066,"TOYOTA",1150
9001067,"TOYOTA",1180
9001068,"TOYOTA",0
9001069,"TOYOTA",0
9001070,"TOYOTA",0
9001072,"TOYOTA",1353
9001073,"TOYOTA",1458
9001074,"TOYOTA",1359
9001076,"TOYOTA",1080
9001080,"TOYOTA",1130
9001084,"TOYOTA",995
9001086,"TOYOTA",980
9001089,"TOYOTA",1200
9001090,"TOYOTA",1460
9001091,"TOYOTA",972
9001092,"TOYOTA",1269
9001093,"TOYOTA",0
9001095,"TOYOTA",920
9001096,"TOYOTA",2050
9001097,"TOYOTA",1480
9001098,"TOYOTA",1138
9001099,"TOYOTA",0
9001100,"TOYOTA",0
9001101,"TOYOTA",1195
9001102,"TOYOTA",1215
9001103,"TOYOTA",1210
9001104,"TOYOTA",1230
9001105,"TOYOTA",1240
9001106,"TOYOTA",1320
9001107,"TOYOTA",1120
9001108,"TOYOTA",0
9001109,"TOYOTA",1420
9001110,"TOYOTA",1424
9001111,"TOYOTA",1355
9001112,"TOYOTA",1637
9001113,"TOYOTA",1708
9001114,"TOYOTA",1120
9001115,"TOYOTA",1650
9001116,"TOYOTA",1650
9001117,"TOYOTA",0
9001118,"TOYOTA",1307
9001119,"TOYOTA",1262
9001120,"TOYOTA",1503
9001121,"TOYOTA",0
9001122,"TOYOTA",1177
9001123,"TOYOTA",1010
9001124,"TOYOTA",1205
9001125,"TOYOTA",1215
9001126,"TOYOTA",1215
9001127,"TOYOTA",1205
9001128,"TOYOTA",1215
9001129,"TOYOTA",1250
9001130,"TOYOTA",1563
9001131,"TOYOTA",1043
9001132,"TOYOTA",1205
9001133,"TOYOTA",2100
9001134,"TOYOTA",1599
9001135,"TOYOTA",1280
9001136,"TOYOTA",1270
9001137,"TOYOTA",1280
9001138,"TOYOTA",1280
9003001,"TOYOTA",3230
9006012,"TOYOTA",2100
9006016,"TOYOTA",2100
9006019,"TOYOTA",1734
9006020,"TOYOTA",0
9006021,"TOYOTA",1700
9006022,"TOYOTA",1900
9006036,"TOYOTA",1340
9006043,"TOYOTA",1610
9006044,"TOYOTA",1950
9006050,"TOYOTA",1950
9006054,"TOYOTA",1629
9006055,"TOYOTA",1839
9006064,"TOYOTA",1950
9006070,"TOYOTA",2270
9006072,"TOYOTA",2401
9006103,"TOYOTA",2100
9006110,"TOYOTA",1930
9006111,"TOYOTA",2270
9006122,"TOYOTA",2270
9006128,"TOYOTA",1950
9006130,"TOYOTA",1950
9006131,"TOYOTA",1600
9006132,"TOYOTA",1600
9006134,"TOYOTA",1585
9006135,"TOYOTA",1785
9006136,"TOYOTA",1220
9006137,"TOYOTA",1936
9006138,"TOYOTA",1930
9006139,"TOYOTA",1854
9006140,"TOYOTA",1838
9006141,"TOYOTA",1710
9006142,"TOYOTA",1715
9006143,"TOYOTA",1983
9006144,"TOYOTA",1959
9006145,"TOYOTA",2027
9006146,"TOYOTA",1485
9006147,"TOYOTA",1520
9006148,"TOYOTA",1959
9006149,"TOYOTA",1898
9006150,"TOYOTA",1715
9006151,"TOYOTA",1710
9006152,"TOYOTA",1485
9006153,"TOYOTA",2090
9006154,"TOYOTA",2375
9006155,"TOYOTA",1525
9006156,"TOYOTA",1480
9006157,"TOYOTA",2865
9006158,"TOYOTA",1525
9006159,"TOYOTA",2090
9006160,"TOYOTA",1875
9006161,"TOYOTA",0
9007001,"TOYOTA",0
9008006,"TOYOTA",1600
9008008,"TOYOTA",1600
9008009,"TOYOTA",1550
9008010,"TOYOTA",1550
9008012,"TOYOTA",1725
9008013,"TOYOTA",1725
9008014,"TOYOTA",1725
9008016,"TOYOTA",1725
9008017,"TOYOTA",1725
9008018,"TOYOTA",1725
9008024,"TOYOTA",1725
9008025,"TOYOTA",1725
9008026,"TOYOTA",1725
9008027,"TOYOTA",1725
9008028,"TOYOTA",1725
9008029,"TOYOTA",1725
9008031,"TOYOTA",1265
9008032,"TOYOTA",1950
9008034,"TOYOTA",1200
9008035,"TOYOTA",1632
9008036,"TOYOTA",1950
9008037,"TOYOTA",1500
9008038,"TOYOTA",1840
9008039,"TOYOTA",1850
9008043,"TOYOTA",1803
9008044,"TOYOTA",1730
9008045,"TOYOTA",1950
9008046,"TOYOTA",1270
9008048,"TOYOTA",1730
9008051,"TOYOTA",0
9008053,"TOYOTA",1900
9008054,"TOYOTA",1630
9008055,"TOYOTA",2500
9008056,"TOYOTA",1970
9008057,"TOYOTA",1725
9008060,"TOYOTA",2500
9008061,"TOYOTA",0
9008070,"TOYOTA",3000
9008073,"TOYOTA",1750
9008074,"TOYOTA",2060
9008076,"TOYOTA",1850
9008077,"TOYOTA",1840
9008081,"TOYOTA",2500
9008089,"TOYOTA",1734
9008090,"TOYOTA",1630
9008091,"TOYOTA",1910
9008092,"TOYOTA",2150
9008093,"TOYOTA",1630
9008097,"TOYOTA",1630
9008099,"TOYOTA",3000
9008100,"TOYOTA",2850
9008103,"TOYOTA",1585
9008104,"TOYOTA",1585
9008105,"TOYOTA",1545
9008107,"TOYOTA",2150
9008108,"TOYOTA",1945
9008109,"TOYOTA",1630
9008110,"TOYOTA",1630
9008111,"TOYOTA",1656
9008112,"TOYOTA",2500
9008113,"TOYOTA",1750
9008114,"TOYOTA",1630
9008115,"TOYOTA",1943
9008116,"TOYOTA",1790
9008117,"TOYOTA",1820
9008118,"TOYOTA",1865
9008119,"TOYOTA",1885
9008120,"TOYOTA",1940
9008121,"TOYOTA",1630
9008122,"TOYOTA",1910
9008123,"TOYOTA",2620
9008124,"TOYOTA",0
9008125,"TOYOTA",2581
9008126,"TOYOTA",1850
9008127,"TOYOTA",0
9008128,"TOYOTA",1945
9008129,"TOYOTA",1943
9008130,"TOYOTA",1630
9008131,"TOYOTA",1725
9008132,"TOYOTA",0
9008133,"TOYOTA",0
9008134,"TOYOTA",0
9008135,"TOYOTA",0
9008136,"TOYOTA",2390
9008137,"TOYOTA",2630
9008138,"TOYOTA",0
9008139,"TOYOTA",1963
9008140,"TOYOTA",1895
9008141,"TOYOTA",2080
9008142,"TOYOTA",1970
9008143,"TOYOTA",2115
9008144,"TOYOTA",1810
9008145,"TOYOTA",1825
9008146,"TOYOTA",2080
9008147,"TOYOTA",1895
9008148,"TOYOTA",2140
9008149,"TOYOTA",1710
9008150,"TOYOTA",1845
9008151,"TOYOTA",2080
9008152,"TOYOTA",1940
9008153,"TOYOTA",2080
9008154,"TOYOTA",1855
9008155,"TOYOTA",2140
9008156,"TOYOTA",2600
9008157,"TOYOTA",2080
9008158,"TOYOTA",2080
9008159,"TOYOTA",2109
9008160,"TOYOTA",2090
9008161,"TOYOTA",1897
9008162,"TOYOTA",1545
9008163,"TOYOTA",1585
9008164,"TOYOTA",1681
9008165,"TOYOTA",1970
9008166,"TOYOTA",2747
9008167,"TOYOTA",1625
9008168,"TOYOTA",2720
9008169,"TOYOTA",1565
9008170,"TOYOTA",1825
9008171,"TOYOTA",1810
9008172,"TOYOTA",1925
9008173,"TOYOTA",1905
9008174,"TOYOTA",1820
9008175,"TOYOTA",1790
9008176,"TOYOTA",1337
9008177,"TOYOTA",1681
9008178,"TOYOTA",2600
9008179,"TOYOTA",2160
9008180,"TOYOTA",1750
9008181,"TOYOTA",2080
9008182,"TOYOTA",2080
9008183,"TOYOTA",2130
9008184,"TOYOTA",1525
9008185,"TOYOTA",2024
9008186,"TOYOTA",2080
9008187,"TOYOTA",2020
9008188,"TOYOTA",2080
9008189,"TOYOTA",2195
9008190,"TOYOTA",2360
9008191,"TOYOTA",1535
9008192,"TOYOTA",2195
9008193,"TOYOTA",1895
9008194,"TOYOTA",2020
9008195,"TOYOTA",1895
9008196,"TOYOTA",1905
9008197,"TOYOTA",1930
9008198,"TOYOTA",2080
9008199,"TOYOTA",2020
9008200,"TOYOTA",2195
9008201,"TOYOTA",2620
9008202,"TOYOTA",2550
9008203,"TOYOTA",2640
9008204,"TOYOTA",2105
9008205,"TOYOTA",2095
9008206,"TOYOTA",2620
9008207,"TOYOTA",2727
9008208,"TOYOTA",2130
9008209,"TOYOTA",2110
9008210,"TOYOTA",0
9008211,"TOYOTA",2110
9008212,"TOYOTA",0
9008213,"TOYOTA",2095
9008214,"TOYOTA",2085
9008215,"TOYOTA",0
9008216,"TOYOTA",0
9011002,"TOYOTA",1850
9011004,"TOYOTA",1365
9011005,"TOYOTA",1165
9011081,"TOYOTA",1365
9011082,"TOYOTA",1165
9011083,"TOYOTA",1600
9011084,"TOYOTA",0
9012003,"TOYOTA",1850
9012005,"TOYOTA",1165
9012007,"TOYOTA",1365
9012008,"TOYOTA",1165
9012010,"TOYOTA",1275
9012011,"TOYOTA",1850
9012012,"TOYOTA",1165
9012013,"TOYOTA",0
9012014,"TOYOTA",0
9012015,"TOYOTA",0
9012016,"TOYOTA",1165
9020003,"TOYOTA",1700
9020007,"TOYOTA",1725
9020011,"TOYOTA",1725
9020013,"TOYOTA",1725
9020015,"TOYOTA",1725
9020017,"TOYOTA",1725
9020022,"TOYOTA",1570
9020025,"TOYOTA",2400
9020027,"TOYOTA",2400
9020028,"TOYOTA",1900
9020033,"TOYOTA",1319
9020035,"TOYOTA",1570
9020036,"TOYOTA",1570
9020037,"TOYOTA",2000
9020038,"TOYOTA",1570
9020041,"TOYOTA",2000
9020044,"TOYOTA",1675
9020045,"TOYOTA",1675
9020046,"TOYOTA",0
9020047,"TOYOTA",1512
9020048,"TOYOTA",2245
9020049,"TOYOTA",2347
9020050,"TOYOTA",1890
9020051,"TOYOTA",1586
9020052,"TOYOTA",0
9020053,"TOYOTA",0
9020054,"TOYOTA",1890
9020055,"TOYOTA",2322
9021001,"TOYOTA",1570
9021002,"TOYOTA",1570
9021003,"TOYOTA",1570
9021004,"TOYOTA",1570
9021005,"TOYOTA",1570
9021007,"TOYOTA",1570
9021009,"TOYOTA",1854
9021010,"TOYOTA",1570
9021011,"TOYOTA",1680
9021013,"TOYOTA",1570
9021014,"TOYOTA",1570
9021015,"TOYOTA",1570
9021020,"TOYOTA",1570
9021024,"TOYOTA",1570
9021025,"TOYOTA",1725
9021027,"TOYOTA",1800
9021029,"TOYOTA",1570
9021031,"TOYOTA",1570
9021034,"TOYOTA",2045
9021036,"TOYOTA",1800
9021038,"TOYOTA",1860
9021039,"TOYOTA",1880
9021040,"TOYOTA",1700
9021042,"TOYOTA",2481
9021043,"TOYOTA",1850
9021045,"TOYOTA",1877
9021046,"TOYOTA",0
9021047,"TOYOTA",2343
9021048,"TOYOTA",1800
9021049,"TOYOTA",1888
9021050,"TOYOTA",1545
9021051,"TOYOTA",1695
9021052,"TOYOTA",1810
9021053,"TOYOTA",1745
9021054,"TOYOTA",1835
9021055,"TOYOTA",1835
9021056,"TOYOTA",2481
9021057,"TOYOTA",1888
9021058,"TOYOTA",0
9021059,"TOYOTA",2930
9021060,"TOYOTA",1800
9021061,"TOYOTA",1705
9021062,"TOYOTA",1840
9021063,"TOYOTA",1860
9021064,"TOYOTA",2015
9021065,"TOYOTA",1885
9021066,"TOYOTA",1900
9021067,"TOYOTA",2075
9021068,"TOYOTA",2070
9021069,"TOYOTA",0
9106001,"UAZ",0
9108004,"UAZ",1600
9108005,"UAZ",1600
9108006,"UAZ",1620
9108009,"UAZ",1620
9108011,"UAZ",0
9120001,"UAZ",0
9201002,"VOLKSWAGEN",0
9201003,"VOLKSWAGEN",1250
9201004,"VOLKSWAGEN",1135
9201005,"VOLKSWAGEN",1200
9201010,"VOLKSWAGEN",0
9201011,"VOLKSWAGEN",1050
9201014,"VOLKSWAGEN",0
9201019,"VOLKSWAGEN",0
9201020,"VOLKSWAGEN",0
9201022,"VOLKSWAGEN",1195
9201023,"VOLKSWAGEN",1100
9201041,"VOLKSWAGEN",0
9201043,"VOLKSWAGEN",1115
9201044,"VOLKSWAGEN",1195
9201047,"VOLKSWAGEN",1280
9201048,"VOLKSWAGEN",1250
9201050,"VOLKSWAGEN",1280
9201051,"VOLKSWAGEN",1250
9201053,"VOLKSWAGEN",1100
9201054,"VOLKSWAGEN",1250
9201056,"VOLKSWAGEN",1135
9201057,"VOLKSWAGEN",1200
9201058,"VOLKSWAGEN",1200
9201059,"VOLKSWAGEN",1100
9201060,"VOLKSWAGEN",1135
9201063,"VOLKSWAGEN",1104
9201065,"VOLKSWAGEN",1200
9201066,"VOLKSWAGEN",1345
9201067,"VOLKSWAGEN",1290
9201069,"VOLKSWAGEN",910
9201072,"VOLKSWAGEN",0
9201073,"VOLKSWAGEN",0
9201074,"VOLKSWAGEN",1090
9201076,"VOLKSWAGEN",1298
9201077,"VOLKSWAGEN",1200
9201082,"VOLKSWAGEN",1261
9201083,"VOLKSWAGEN",1234
9201085,"VOLKSWAGEN",1200
9201086,"VOLKSWAGEN",1344
9201087,"VOLKSWAGEN",1330
9201088,"VOLKSWAGEN",0
9201089,"VOLKSWAGEN",1127
9201090,"VOLKSWAGEN",0
9201091,"VOLKSWAGEN",1130
9201093,"VOLKSWAGEN",0
